month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_yy,active_listing_count,active_listing_count_yy,median_days_on_market,median_days_on_market_yy
202005,11222,"brooklyn, ny",,1140050,-0.088,77,-0.1149,91,0.456
202005,83422,"driggs, id",,435050,0.0419,28,-0.2432,47,-0.6606
202005,7065,"rahway, nj",*,329050,0.01,36,-0.5862,51,0.2
202005,92397,"wrightwood, ca",,369950,0.0348,40,-0.4805,77,0.1159
202005,28304,"fayetteville, nc",*,121050,0.0803,71,-0.5419,57,0.0556
202005,2721,"fall river, ma",,249050,0,28,0.1667,52,0.284
202005,37714,"caryville, tn",*,535050,1.1406,16,-0.2,92,0.0824
202005,29486,"summerville, sc",,318950,-0.0066,320,0.1511,53,-0.197
202005,15074,"rochester, pa",,72050,-0.2043,20,-0.2,63,0.2475
202005,18707,"mountain top, pa",*,339050,0.3457,37,-0.2449,98,0.8491
202005,55433,"minneapolis, mn",,250050,0.0267,38,0,17,-0.2093
202005,40444,"lancaster, ky",*,259950,0.462,48,-0.2836,70,0.0072
202005,16602,"altoona, pa",*,109950,0.0083,48,-0.2941,140,1.7184
202005,40514,"lexington, ky",,305050,0.0099,20,-0.4444,32,-0.3535
202005,85306,"glendale, az",,299050,0.051,21,-0.4474,33,0.1579
202005,75803,"palestine, tx",*,199050,0.0529,26,-0.4902,81,0.3846
202005,33403,"west palm beach, fl",,239050,0.0337,50,0.1905,92,0.4264
202005,19001,"abington, pa",*,349950,0.0026,14,-0.125,74,1.7407
202005,17361,"shrewsbury, pa",,358539,0.0956,20,-0.1304,59,0.0442
202005,22712,"bealeton, va",*,415050,0.0508,22,-0.4884,45,0.3846
202005,7849,"lake hopatcong, nj",*,369050,0.0323,60,-0.2683,79,0.9506
202005,97526,"grants pass, or",*,415050,0.1156,120,-0.2105,66,0.5172
202005,45242,"cincinnati, oh",,624950,-0.0963,94,-0.1532,65,0.2745
202005,13642,"gouverneur, ny",*,95050,0.1411,63,-0.5154,100,-0.5238
202005,6354,"moosup, ct",,259950,0.0035,20,-0.5122,261,1.0964
202005,6410,"cheshire, ct",,439950,0.1812,113,-0.3314,64,0.28
202005,10603,"white plains, ny",*,450050,0.1002,77,0.3051,46,0.5082
202005,33016,"hialeah, fl",,249950,-0.2189,97,-0.1491,81,0.2462
202005,81005,"pueblo, co",*,315900,0.3019,49,-0.0392,25,-0.1228
202005,44216,"clinton, oh",*,200050,-0.2617,17,0.1333,69,0.8904
202005,70774,"saint amant, la",*,190050,-0.2369,26,-0.2571,78,-0.0127
202005,28451,"leland, nc",,344625,0.0887,303,0.0033,86,0.1391
202005,28105,"matthews, nc",,394754,0.0889,73,-0.2551,49,0.2727
202005,80220,"denver, co",*,785050,0.3095,101,-0.1583,43,0.5088
202005,97504,"medford, or",*,409950,0.0133,144,-0.4217,46,0.1358
202005,94536,"fremont, ca",,1124050,0.1412,53,-0.4362,21,-0.1064
202005,37604,"johnson city, tn",*,236550,0.0176,49,-0.4674,59,0.1569
202005,3570,"berlin, nh",*,89950,0.0963,36,-0.2653,133,0.1224
202005,49721,"cheboygan, mi",*,213950,0.1246,72,-0.3208,172,1.0723
202005,28409,"wilmington, nc",,400040,-0.0286,187,0.0219,65,0.0924
202005,17025,"enola, pa",,230050,0.0579,22,-0.4359,68,0.4021
202005,55386,"victoria, mn",,499950,-0.0742,57,-0.05,35,-0.3269
202005,53072,"pewaukee, wi",,549950,-0.0082,72,-0.0769,64,0.1429
202005,76244,"keller, tx",,305050,-0.0145,153,-0.1053,40,0.2903
202005,21221,"essex, md",*,275050,0.166,65,-0.2778,61,0.6053
202005,85355,"waddell, az",,349050,-0.0934,60,-0.1892,41,0.0649
202005,35045,"clanton, al",*,189950,0.0932,36,-0.5,85,0
202005,92509,"jurupa valley, ca",,454050,0.0734,81,-0.0795,54,0.3171
202005,80923,"colorado springs, co",,384667,0.0501,34,-0.4237,11,-0.5
202005,65631,"clever, mo",*,229950,-0.3769,13,-0.1875,57,-0.5385
202005,33811,"lakeland, fl",*,247550,-0.0105,74,0.2982,41,-0.219
202005,2835,"jamestown, ri",,799950,0.1429,42,-0.2364,70,-0.0789
202005,11964,"shelter island, ny",,1695050,0,73,-0.1609,211,-0.0495
202005,88008,"santa teresa, nm",,227950,0.03,37,-0.3621,71,0.084
202005,90043,"los angeles, ca",,850050,0.1076,67,0.2642,94,0.899
202005,60543,"oswego, il",*,320050,0.0774,176,-0.1776,57,0.3902
202005,1701,"framingham, ma",,650050,0.0926,43,-0.3385,30,0.1765
202005,75002,"allen, tx",,419040,-0.117,141,-0.41,44,-0.0833
202005,89061,"pahrump, nv",,289950,0.0019,78,0.0986,62,0.3333
202005,40504,"lexington, ky",,262050,0.2104,13,-0.4091,66,0.5714
202005,33950,"punta gorda, fl",,379950,0.0131,404,-0.1022,80,-0.1061
202005,50124,"huxley, ia",,305050,0.1296,16,-0.5294,76,0.5354
202005,41230,"louisa, ky",,139050,-0.2445,28,-0.1515,113,0.1649
202005,92007,"cardiff by the sea, ca",,1900050,0.1879,42,0.2353,42,0.5849
202005,79007,"borger, tx",,89950,-0.0537,60,-0.2405,80,0.0458
202005,98101,"seattle, wa",,729050,-0.0865,53,-0.197,37,-0.2745
202005,14830,"corning, ny",,154950,0.033,54,0.0385,64,0.2929
202005,33763,"clearwater, fl",,134950,0.0757,103,0.03,66,0.2222
202005,2030,"dover, ma",*,1395050,-0.2139,52,-0.2239,93,0.4419
202005,11358,"flushing, ny",*,975050,-0.0383,57,-0.3736,99,1.129
202005,71270,"ruston, la",*,235050,-0.1358,116,-0.2418,108,0.35
202005,67735,"goodland, ks",,138050,-0.058,33,0.2222,94,1
202005,28622,"elk park, nc",,370050,0.7288,17,-0.0556,231,0.2623
202005,48763,"tawas city, mi",*,229050,0.0713,33,-0.3774,133,0.5465
202005,45669,"proctorville, oh",*,179950,-0.1755,25,-0.4444,126,0.0723
202005,26508,"morgantown, wv",*,399950,0.2174,181,-0.2198,85,0.2879
202005,32835,"orlando, fl",*,223950,-0.0382,158,0.0128,71,0.4639
202005,46239,"indianapolis, in",,261950,-0.0117,42,-0.5,45,0.1392
202005,17406,"york, pa",,307450,0.3367,60,-0.0769,122,0.3481
202005,23704,"portsmouth, va",*,155050,0.0749,97,-0.2971,62,0.5897
202005,96146,"olympic valley, ca",*,750050,0.0087,59,-0.2338,154,-0.2753
202005,65791,"thayer, mo",*,124950,0.5968,37,-0.1591,122,-0.0579
202005,41074,"dayton, ky",,510050,0.5024,16,-0.3333,429,5.9756
202005,34431,"dunnellon, fl",,182050,-0.0643,67,-0.1625,92,0.3431
202005,83617,"emmett, id",*,400049,0.1428,29,-0.0645,45,0.0714
202005,23434,"suffolk, va",*,290050,0.0745,264,-0.2258,60,0.4634
202005,44123,"euclid, oh",,79950,-0.06,33,-0.431,62,0.2525
202005,8069,"penns grove, nj",*,104950,-0.1607,65,-0.3981,115,0.4839
202005,38549,"byrdstown, tn",,224050,0.1851,27,-0.1818,123,0.1131
202005,93704,"fresno, ca",,293050,0.0616,46,-0.2203,51,0.36
202005,76543,"killeen, tx",*,119550,0.04,28,-0.1765,57,0.8095
202005,84094,"sandy, ut",*,399050,0.0233,36,0.2414,37,1.3125
202005,95340,"merced, ca",,349950,0.1665,93,-0.4561,46,0.2105
202005,31545,"jesup, ga",*,169050,0.0153,27,-0.5,175,1.2293
202005,29805,"aiken, sc",*,399050,0.2109,20,-0.4118,155,0.5578
202005,18052,"whitehall, pa",*,248950,0.3455,34,-0.3818,45,0.1392
202005,11581,"valley stream, ny",*,649950,0.0398,70,-0.3,99,0.623
202005,28449,"kure beach, nc",,579950,0.0402,46,0.0455,84,0.5135
202005,57744,"hermosa, sd",*,735050,0.8607,16,-0.4074,66,-0.4523
202005,89801,"elko, nv",,338300,0.113,98,-0.1901,90,-0.0625
202005,24441,"grottoes, va",*,144950,-0.2603,17,0.1333,28,-0.7821
202005,33031,"homestead, fl",*,715040,0.126,51,0.1591,126,0.4911
202005,89044,"henderson, nv",,424050,0.0702,184,0.0337,41,0.2059
202005,75672,"marshall, tx",*,194800,0.116,47,-0.4125,113,0.5168
202005,48212,"hamtramck, mi",*,89950,0.0227,62,0.3478,88,0.9775
202005,53206,"milwaukee, wi",,7550,-0.5698,57,0.1875,94,-0.0208
202005,91377,"oak park, ca",,825050,-0.0625,35,0.0938,30,-0.1045
202005,86305,"prescott, az",,660050,-0.0105,211,-0.1423,83,0.0375
202005,99354,"richland, wa",*,375050,0.1198,41,0.0513,71,1.1846
202005,75252,"dallas, tx",,438050,-0.0529,67,-0.4724,42,-0.1064
202005,20194,"reston, va",,654050,-0.0015,22,-0.3889,24,-0.0588
202005,8204,"cape may, nj",*,469950,0.0692,161,-0.4103,95,0.2925
202005,37641,"chuckey, tn",*,249950,0.1905,20,-0.2593,111,0.7619
202005,74344,"grove, ok",,279050,0.1698,119,-0.2917,92,0.1152
202005,30646,"hull, ga",,298950,0.0136,27,0.6875,25,-0.5098
202005,6063,"barkhamsted, ct",,299050,-0.0912,19,0.1875,71,-0.5478
202005,97378,"sheridan, or",*,285050,-0.525,17,-0.32,65,-0.2697
202005,36726,"camden, al",,192050,0.0711,20,-0.0909,253,0.132
202005,98467,"university place, wa",,570030,0.2127,13,-0.0714,30,0.6667
202005,37083,"lafayette, tn",*,219950,0.2257,42,-0.25,45,0.1111
202005,97394,"waldport, or",*,390050,0.1143,34,-0.1707,84,0.3884
202005,98684,"vancouver, wa",*,353950,-0.1702,58,0.5676,44,0.9556
202005,30002,"avondale estates, ga",,475050,-0.0276,58,0.45,50,0.2346
202005,59072,"roundup, mt",*,179050,0,23,-0.3235,161,0.1838
202005,76426,"bridgeport, tx",*,199050,-0.1231,66,0.4348,86,0.8901
202005,30214,"fayetteville, ga",,320050,0.0563,171,0.0427,64,0.4884
202005,46545,"mishawaka, in",*,194950,-0.3036,25,-0.0741,48,0.1852
202005,35180,"warrior, al",,219950,0.1892,29,-0.1714,75,0.1538
202005,66104,"kansas city, ks",*,110050,0.2154,19,-0.5128,66,2.0698
202005,67213,"wichita, ks",*,69950,0.1273,22,-0.4211,80,1.1918
202005,32966,"vero beach, fl",*,257365,-0.0505,241,0.1262,78,0.1642
202005,67002,"andover, ks",*,284950,-0.0727,54,-0.413,59,0.0826
202005,15301,"washington, pa",*,184950,-0.0729,116,-0.1594,96,0.4328
202005,28646,"linville, nc",,615050,-0.2756,58,0.0545,172,-0.0418
202005,44471,"struthers, oh",*,71950,0.3312,16,-0.5,70,0.3462
202005,48864,"okemos, mi",*,405050,0.086,79,-0.092,66,0.7143
202005,81082,"trinidad, co",*,239950,0.0547,75,-0.1071,142,0.346
202005,19422,"blue bell, pa",*,699050,0.0754,47,-0.3733,75,0.4706
202005,67156,"winfield, ks",*,125050,0.2536,50,-0.3243,67,-0.291
202005,96816,"honolulu, hi",,1185050,-0.1344,145,0.0902,85,0.3281
202005,85224,"chandler, az",,315050,-0.0382,39,-0.2778,37,0.1563
202005,30157,"dallas, ga",,268050,0.1171,279,-0.3466,40,-0.0361
202005,49866,"negaunee, mi",*,165050,0.1587,19,-0.05,73,0.3036
202005,31082,"sandersville, ga",,134950,-0.2017,30,-0.3023,133,0.6121
202005,67052,"goddard, ks",*,330050,0.3351,21,0.1667,90,2.2143
202005,63124,"saint louis, mo",,979050,-0.2469,50,-0.2754,66,0.4667
202005,37215,"nashville, tn",,1250050,0.2627,112,-0.3778,49,0.1529
202005,75644,"gilmer, tx",*,148550,0.1565,67,-0.3366,84,-0.2186
202005,28210,"charlotte, nc",*,512950,0.2069,107,-0.3955,66,0.4505
202005,61462,"monmouth, il",*,95050,-0.0021,62,-0.0159,202,1.0933
202005,37090,"lebanon, tn",,329950,-0.1084,68,-0.2273,27,-0.3793
202005,23234,"richmond, va",*,250050,0.0418,67,0.3673,57,0.6286
202005,64501,"saint joseph, mo",,79950,0.1028,31,-0.2439,94,-0.1644
202005,20646,"la plata, md",*,384950,-0.0667,78,-0.1875,74,0.7619
202005,64831,"anderson, mo",,235050,0.6017,22,-0.2143,120,1.0339
202005,19055,"levittown, pa",*,269250,0.1704,15,-0.0625,34,0.5111
202005,90242,"downey, ca",,610050,0.1101,18,-0.28,59,0.3111
202005,75033,"frisco, tx",*,525050,0.0949,128,-0.4155,41,-0.1277
202005,25430,"kearneysville, wv",*,300049,0.0033,17,-0.4516,37,-0.0976
202005,32601,"gainesville, fl",*,234950,-0.0231,33,-0.1081,73,0.5532
202005,85928,"heber, az",,289950,-0.0632,29,-0.1212,80,0.6
202005,95624,"elk grove, ca",,519950,0.0245,81,-0.2286,43,0.2286
202005,45449,"dayton, oh",*,91050,-0.0945,13,-0.7903,51,0.9245
202005,71953,"mena, ar",,145950,-0.0792,114,-0.2138,165,0.051
202005,60603,"chicago, il",,759050,-0.0512,32,-0.1579,100,0.5748
202005,34293,"venice, fl",,289050,0.0708,343,-0.2869,67,-0.141
202005,13825,"otego, ny",,119950,-0.2338,17,-0.32,86,0.4576
202005,4015,"casco, me",,319050,-0.0547,13,-0.35,65,-0.1824
202005,98569,"ocean shores, wa",,265050,-0.0363,142,0.0519,77,0.4
202005,11767,"nesconset, ny",*,589950,0.1704,30,-0.5714,80,0.7021
202005,85383,"peoria, az",,478050,0.1065,309,-0.2678,56,0.1089
202005,15332,"finleyville, pa",*,265074,0.5018,16,0.0667,69,0.7922
202005,72921,"alma, ar",,192050,-0.107,31,-0.225,72,0.3333
202005,57069,"vermillion, sd",,189950,-0.0457,20,-0.0476,61,0.2323
202005,96817,"honolulu, hi",,495050,-0.2253,107,0.2588,85,0.5888
202005,55443,"minneapolis, mn",*,301625,-0.0819,74,-0.0633,35,0.4583
202005,77089,"houston, tx",,259950,-0.0282,90,-0.0816,54,0.2414
202005,22124,"oakton, va",*,1215050,0.3064,33,-0.4844,46,0.3731
202005,23035,"cobbs creek, va",,214950,-0.3487,15,-0.4828,95,1.1839
202005,55346,"eden prairie, mn",*,379950,-0.0382,15,-0.5588,21,-0.2632
202005,90044,"los angeles, ca",*,509950,0.1103,53,0.2927,63,0.0244
202005,92129,"san diego, ca",,875050,0.091,28,-0.4167,26,0.7333
202005,1938,"ipswich, ma",,899050,0,46,-0.2581,108,0.6
202005,65775,"west plains, mo",*,185050,-0.017,143,0.0833,100,-0.0991
202005,46385,"valparaiso, in",*,369950,-0.0133,130,-0.1558,68,0.193
202005,74132,"tulsa, ok",,399950,0.0124,52,-0.3953,59,-0.2934
202005,30044,"lawrenceville, ga",,260049,0.04,304,-0.0788,50,0.3514
202005,98365,"port ludlow, wa",,539050,0.1022,50,0.087,66,0.1282
202005,99507,"anchorage, ak",,334950,0.0565,93,-0.177,45,-0.0816
202005,84337,"tremonton, ut",,330050,-0.0293,26,-0.2778,36,0
202005,80224,"denver, co",,550050,0.1342,39,-0.1522,43,1.0976
202005,49221,"adrian, mi",*,147950,0.0686,74,-0.4752,72,0.92
202005,1915,"beverly, ma",,629950,0.05,34,-0.2444,34,0.1148
202005,63628,"bonne terre, mo",*,169050,0.0974,27,-0.4375,46,-0.414
202005,31028,"centerville, ga",*,129950,-0.2614,21,-0.4474,70,0.2727
202005,11518,"east rockaway, ny",*,499050,0.0204,43,-0.2833,79,0.4107
202005,20886,"montgomery village, md",,290050,-0.0168,35,-0.5395,23,0.2778
202005,34446,"homosassa, fl",,235050,0.0352,109,-0.1805,72,0.036
202005,11930,"amagansett, ny",,2499050,0.1121,96,-0.2672,161,1.576
202005,27041,"pilot mountain, nc",,300049,0.31,13,-0.35,118,0.7226
202005,16001,"butler, pa",*,155050,6.00E-04,109,-0.323,121,1.0862
202005,71602,"white hall, ar",,120050,-0.1078,32,-0.3469,72,-0.1429
202005,7104,"newark, nj",,299050,0.1326,48,-0.2131,63,0.1053
202005,32328,"eastpoint, fl",*,639050,0.1074,116,0.2211,118,0.5325
202005,98029,"issaquah, wa",,649950,-0.1276,44,-0.4054,35,0.4286
202005,6515,"new haven, ct",*,279950,0.1345,33,-0.1081,65,1.0635
202005,85746,"tucson, az",*,203950,0.0907,27,-0.4255,41,0.4138
202005,6043,"bolton, ct",,279050,-0.0912,15,-0.6591,85,0.2977
202005,64157,"kansas city, mo",*,386950,0.0747,71,-0.3772,56,0.5135
202005,47448,"nashville, in",,314540,0.0081,44,-0.1373,88,-0.0974
202005,73401,"ardmore, ok",*,205050,0.2856,132,-0.2941,80,0.0884
202005,32448,"marianna, fl",*,139050,0.03,16,-0.3043,139,0.0859
202005,60534,"lyons, il",,199550,-0.1229,26,0.3684,49,0.1264
202005,94107,"san francisco, ca",*,1295050,-0.0956,75,1.027,28,0.6
202005,82732,"wright, wy",,199050,0.1055,13,-0.3158,219,0.0453
202005,98250,"friday harbor, wa",*,795050,0,108,0.0485,174,0.8125
202005,66025,"eudora, ks",*,299050,-0.0508,14,-0.3,32,0.6
202005,48169,"pinckney, mi",*,349050,0.0742,74,0.0571,48,1
202005,55344,"eden prairie, mn",,277950,-0.0578,14,-0.3,26,0.4054
202005,33144,"miami, fl",*,420050,0.0567,48,0.1163,86,1.15
202005,74801,"shawnee, ok",,170050,0.3233,40,-0.2308,80,0.2598
202005,45690,"waverly, oh",*,179050,0.1257,44,-0.3231,87,0
202005,18104,"allentown, pa",*,310050,0.1923,68,-0.5211,71,0.7531
202005,85207,"mesa, az",*,575050,0.1979,146,-0.1412,60,0.4458
202005,32822,"orlando, fl",*,155050,0.1485,101,0.2169,63,0.4651
202005,89179,"las vegas, nv",,365050,0.1231,41,-0.3692,37,0.0571
202005,13640,"wellesley island, ny",,484050,0.1551,44,-0.2143,255,0.1888
202005,56435,"backus, mn",*,289950,0.6153,18,-0.4375,80,0.3223
202005,54121,"florence, wi",,186950,-0.0266,21,-0.4474,226,-0.1614
202005,15224,"pittsburgh, pa",,289950,0.4494,22,-0.2667,84,0.5849
202005,78230,"san antonio, tx",,349950,0.0223,86,-0.1134,70,0.3084
202005,53719,"madison, wi",,325050,0.0835,45,-0.0217,51,0.3973
202005,32526,"pensacola, fl",,240950,-0.0017,185,-0.3416,49,-0.2519
202005,21219,"sparrows point, md",,350049,0.0771,15,-0.5455,50,-0.3789
202005,97467,"reedsport, or",*,295050,-0.0838,25,-0.0741,81,0.5429
202005,43324,"huntsville, oh",*,389050,0.4849,14,-0.5333,72,0.3091
202005,30269,"peachtree city, ga",,450050,0.0843,164,-0.18,46,-0.0213
202005,7746,"marlboro, nj",*,615050,-0.0269,49,-0.4731,77,0.7701
202005,35211,"birmingham, al",*,55050,0.3329,29,-0.4528,94,0.9789
202005,47265,"north vernon, in",*,125050,0.0081,21,-0.3636,79,0.9506
202005,75254,"dallas, tx",,499050,-0.182,35,-0.0541,45,0.0976
202005,46526,"goshen, in",*,175050,-0.0135,21,-0.125,67,1.4815
202005,32043,"green cove springs, fl",*,254730,-0.1621,223,0.6397,48,0.0105
202005,21662,"royal oak, md",,949050,-0.2918,15,0.0714,227,0.2107
202005,12093,"jefferson, ny",,174950,-0.0229,30,-0.25,134,-0.0463
202005,39401,"hattiesburg, ms",*,115050,-0.0146,79,-0.202,88,0.2847
202005,34769,"saint cloud, fl",*,228050,0.0366,52,-0.3659,61,0.4023
202005,98031,"kent, wa",,555050,0.1872,26,-0.3158,29,0.1837
202005,2360,"plymouth, ma",,524950,0.0114,287,-0.2326,62,0.2277
202005,1913,"amesbury, ma",*,530050,0.0616,37,-0.3621,64,1
202005,70586,"ville platte, la",,125050,8.00E-04,55,-0.0517,99,0.1061
202005,49455,"shelby, mi",*,199950,0.2552,15,-0.0625,102,0.2364
202005,8094,"williamstown, nj",*,224950,0.1416,129,-0.5343,74,0.4095
202005,77581,"pearland, tx",,298550,-0.0195,99,-0.2556,55,0.358
202005,73106,"oklahoma city, ok",,335550,0.0651,59,0.3721,58,0.2083
202005,11772,"patchogue, ny",*,399050,-0.0148,147,-0.0068,88,0.7087
202005,61240,"coal valley, il",*,275050,0.0831,27,0.125,333,5.1101
202005,39531,"biloxi, ms",,269050,0.0873,64,-0.1467,86,0.0361
202005,64152,"kansas city, mo",*,419950,-0.0655,118,-0.2976,76,-0.0843
202005,60041,"ingleside, il",,265050,-0.0149,41,-0.18,46,0.1358
202005,30041,"cumming, ga",*,459950,0.0432,481,-0.3849,55,0.2222
202005,48827,"eaton rapids, mi",*,199950,0.1432,27,-0.3415,54,0.7705
202005,60645,"chicago, il",*,188050,-0.0807,85,-0.1981,70,0.5909
202005,7801,"dover, nj",*,325050,0.0159,27,-0.3415,57,1.2353
202005,44110,"cleveland, oh",*,52050,0.4478,28,-0.0345,71,0.0677
202005,7932,"florham park, nj",*,850050,0.0638,40,-0.0244,76,1.8679
202005,6482,"sandy hook, ct",*,469950,0.1268,65,-0.2073,75,0.4019
202005,29565,"latta, sc",*,99950,0.0571,13,-0.1875,140,0.4359
202005,21108,"millersville, md",*,490040,-0.1046,43,-0.2456,56,0.75
202005,7033,"kenilworth, nj",*,428950,0.1026,16,-0.1579,50,1.7027
202005,28774,"sapphire, nc",*,512550,0.1946,167,-0.1971,176,0.5371
202005,34601,"brooksville, fl",*,375050,0.401,77,-0.3125,80,0.0127
202005,13126,"oswego, ny",*,125049,0.1115,57,-0.3049,117,0.3684
202005,47601,"boonville, in",,115050,-0.3813,16,-0.4074,40,-0.596
202005,42104,"bowling green, ky",,282950,-0.0481,166,-0.2207,77,0.1756
202005,61944,"paris, il",*,64950,-0.0715,46,-0.1321,95,-0.0732
202005,87105,"albuquerque, nm",,210050,0.1669,52,-0.1613,55,0.1828
202005,60025,"glenview, il",*,590050,0.0024,252,-0.2075,66,0.5529
202005,32514,"pensacola, fl",*,204950,-0.0046,53,-0.5431,46,0.0337
202005,28540,"jacksonville, nc",,172950,-0.0704,158,-0.092,73,0.8481
202005,32779,"longwood, fl",,545049,0.0792,112,-0.2583,70,0.2613
202005,48601,"saginaw, mi",*,42050,0.0526,31,-0.225,98,2.1613
202005,93036,"oxnard, ca",*,600050,0.0869,42,-0.087,66,1.4906
202005,11717,"brentwood, ny",*,380049,0.0888,109,-0.0354,83,0.5514
202005,97845,"john day, or",*,249950,0.1106,13,-0.4583,98,-0.0101
202005,68028,"gretna, ne",*,371650,0.0047,64,0.0847,45,0.3235
202005,92869,"orange, ca",,849950,0.0692,58,-0.3483,51,0.3421
202005,27505,"broadway, nc",*,239550,0.1404,20,0.25,35,-0.5541
202005,61761,"normal, il",*,149950,-0.0956,73,-0.5549,63,0.2475
202005,91950,"national city, ca",*,475050,0.0674,17,-0.4516,36,0.3333
202005,37615,"johnson city, tn",,335050,-0.0131,66,-0.3333,67,0.2885
202005,7081,"springfield, nj",,489550,-0.0393,39,-0.4,52,0.2093
202005,11731,"east northport, ny",*,549950,-0.0511,63,-0.3505,67,0.7179
202005,49004,"kalamazoo, mi",*,180050,0.0292,13,-0.2778,66,2.2195
202005,35768,"scottsboro, al",*,225050,0.6397,25,-0.3902,84,-0.0718
202005,45891,"van wert, oh",*,110050,0.0659,33,-0.1951,67,0.3137
202005,95819,"sacramento, ca",,800000,0.1652,40,0.25,40,0.3333
202005,6073,"south glastonbury, ct",*,524950,-0.1177,27,-0.2703,62,0.4419
202005,19041,"haverford, pa",*,1090050,0.0307,24,-0.5714,104,0.5878
202005,43456,"put in bay, oh",,499050,0.3236,19,-0.2083,282,1.0967
202005,24101,"hardy, va",,359950,-0.027,39,-0.4935,102,-0.1207
202005,89431,"sparks, nv",,300050,0.0526,39,-0.3036,48,0.0435
202005,33971,"lehigh acres, fl",,230040,0.0957,115,-0.2384,72,0.2101
202005,7044,"verona, nj",*,454950,-0.1333,77,0.1,51,0.8214
202005,51250,"sioux center, ia",,299550,-0.0756,31,-0.1389,63,-0.0455
202005,95826,"sacramento, ca",,349550,0.0333,35,-0.3137,30,0.1321
202005,8742,"point pleasant beach, nj",*,695050,0.04,142,-0.3932,88,0.4545
202005,79360,"seminole, tx",*,235050,0.2702,57,-0.1972,66,-0.3889
202005,69001,"mccook, ne",,145050,0.0193,30,-0.3182,50,0.0753
202005,98682,"vancouver, wa",*,428050,-0.0044,160,-0.3676,63,0.6364
202005,39540,"diberville, ms",*,249950,0.0417,38,-0.3091,74,0.0803
202005,85653,"marana, az",*,300050,0.0574,61,-0.4602,57,-0.2645
202005,33327,"fort lauderdale, fl",,679950,0.0836,125,-0.1611,74,0.2131
202005,29384,"waterloo, sc",*,279950,-0.051,14,-0.125,78,1.3284
202005,28173,"waxhaw, nc",,525050,-0.0748,234,-0.3371,56,0.12
202005,48185,"westland, mi",*,164950,-0.0294,56,-0.082,51,1.3182
202005,39339,"louisville, ms",*,119050,0.1343,42,0.1053,174,0.0841
202005,44706,"canton, oh",*,59950,-0.5296,17,0.0625,72,1.1818
202005,8247,"stone harbor, nj",,1549050,-0.1953,61,-0.1867,93,0.0164
202005,81643,"mesa, co",*,589950,0.2315,13,-0.4348,169,1.061
202005,1602,"worcester, ma",,324950,0.0014,16,-0.4839,21,-0.3115
202005,49071,"mattawan, mi",*,340050,-0.0214,31,0.1071,79,0.9506
202005,91436,"encino, ca",*,2499050,0.1181,92,0.1795,104,1.8493
202005,21228,"catonsville, md",,365050,0.0979,48,-0.5102,33,0.2453
202005,45807,"lima, oh",*,164950,-0.0959,30,0.3043,51,0.275
202005,6114,"hartford, ct",*,152050,-0.0467,30,0.3636,66,0.913
202005,67335,"cherryvale, ks",,99550,-0.2339,17,-0.1053,100,0.2195
202005,47403,"bloomington, in",*,250050,-0.0824,36,-0.4194,55,0.8966
202005,49022,"benton harbor, mi",*,115050,-0.0413,84,0.0633,106,0.4324
202005,48085,"troy, mi",*,414850,0.1413,44,-0.2542,74,1.7407
202005,85364,"yuma, az",*,230550,0.0566,101,-0.4128,58,0.2211
202005,33584,"seffner, fl",,272050,0.1147,44,-0.1698,58,0.3034
